order_id,customer_id,status,created_at,shipped_at,delivered_at,returned_at
22789,9086,Complete,2021-05-02 13:04:40,2021-05-03 23:04:40,2021-05-05 16:04:40,
22790,4179,Complete,2021-01-08 17:01:58,2021-01-10 11:01:58,2021-01-11 16:01:58,
22791,6710,Shipped,2021-04-08 04:43:29,2021-04-08 06:43:29,2021-04-09 23:43:29,
22792,927,Complete,2021-07-30 21:10:10,2021-08-01 05:10:10,2021-08-02 12:10:10,
22793,7844,Complete,2021-03-26 13:41:08,2021-03-27 20:41:08,2021-03-29 04:41:08,
22794,198,Shipped,2021-05-05 00:23:25,2021-05-05 10:23:25,2021-05-06 11:23:25,
22795,842,Complete,2021-07-18 20:04:52,2021-07-20 05:04:52,2021-07-22 02:04:52,
22796,6235,Cancelled,2021-09-21 21:56:04,,,
22797,3190,Complete,2021-01-30 00:13:25,2021-01-31 02:13:25,2021-02-01 17:13:25,
22798,3917,Complete,2021-01-15 13:17:12,2021-01-16 19:17:12,2021-01-17 20:17:12,
22799,6509,Complete,2021-05-31 05:38:39,2021-06-01 19:38:39,2021-06-02 21:38:39,
22800,4477,Complete,2021-09-29 06:12:02,2021-09-30 11:12:02,2021-10-01 13:12:02,
22801,8515,Shipped,2021-01-28 22:49:29,2021-01-29 13:49:29,2021-01-31 02:49:29,
22802,1022,Complete,2021-04-25 07:00:36,2021-04-26 11:00:36,2021-04-28 04:00:36,
22803,7219,Complete,2021-10-04 23:52:41,2021-10-05 14:52:41,2021-10-07 12:52:41,
22804,6915,Complete,2021-11-01 12:38:14,2021-11-02 22:38:14,2021-11-04 15:38:14,
22805,2023,Complete,2021-01-19 18:36:11,2021-01-20 20:36:11,2021-01-22 18:36:11,
22806,7677,Complete,2021-10-22 17:33:47,2021-10-24 11:33:47,2021-10-25 19:33:47,
22807,3934,Complete,2021-08-19 19:00:44,2021-08-21 12:00:44,2021-08-22 18:00:44,
22808,9965,Complete,2021-05-17 10:40:34,2021-05-19 09:40:34,2021-05-20 17:40:34,
22809,2793,Cancelled,2021-11-03 12:55:05,,,
22810,8198,Complete,2021-05-14 09:50:16,2021-05-15 04:50:16,2021-05-16 05:50:16,
22811,2582,Complete,2021-05-19 09:06:59,2021-05-20 04:06:59,2021-05-22 01:06:59,
22812,947,Complete,2021-03-16 04:55:06,2021-03-18 03:55:06,2021-03-19 22:55:06,
22813,3069,Complete,2021-05-13 02:16:03,2021-05-14 17:16:03,2021-05-16 08:16:03,
22814,4893,Complete,2021-03-27 04:27:32,2021-03-28 02:27:32,2021-03-29 11:27:32,
22815,2322,Complete,2021-08-25 08:47:25,2021-08-25 20:47:25,2021-08-27 07:47:25,
22816,6427,Complete,2021-08-22 13:48:09,2021-08-23 21:48:09,2021-08-25 07:48:09,
22817,5384,Complete,2021-06-25 22:15:11,2021-06-26 23:15:11,2021-06-28 04:15:11,
22818,1326,Complete,2021-03-01 19:07:13,2021-03-02 12:07:13,2021-03-03 12:07:13,
22819,3395,Complete,2021-07-27 09:02:16,2021-07-28 20:02:16,2021-07-30 07:02:16,
22820,9955,Complete,2021-09-15 15:12:15,2021-09-17 07:12:15,2021-09-18 11:12:15,
22821,6026,Complete,2021-04-03 04:24:58,2021-04-04 02:24:58,2021-04-05 22:24:58,
22822,3313,Complete,2021-11-09 08:47:15,2021-11-10 19:47:15,2021-11-12 12:47:15,
22823,4910,Complete,2021-06-07 20:32:20,2021-06-08 06:32:20,2021-06-09 08:32:20,
22824,2015,Complete,2021-03-19 23:43:25,2021-03-20 02:43:25,2021-03-21 11:43:25,
22825,3548,Complete,2021-04-06 15:01:58,2021-04-08 08:01:58,2021-04-09 20:01:58,
22826,4027,Complete,2021-08-02 22:07:22,2021-08-04 20:07:22,2021-08-06 12:07:22,
22827,7080,Complete,2021-05-19 02:38:00,2021-05-20 04:38:00,2021-05-21 19:38:00,
22828,4947,Complete,2021-07-15 22:06:00,2021-07-16 17:06:00,2021-07-18 04:06:00,
22829,409,Complete,2021-10-07 23:25:09,2021-10-08 14:25:09,2021-10-10 13:25:09,
22830,8623,Complete,2021-10-23 02:37:50,2021-10-25 01:37:50,2021-10-26 14:37:50,
22831,6037,Complete,2021-03-04 10:54:57,2021-03-04 19:54:57,2021-03-06 12:54:57,
22832,211,Cancelled,2021-05-20 15:30:57,,,
22833,1585,Complete,2021-10-04 22:44:21,2021-10-05 01:44:21,2021-10-06 02:44:21,
22834,8715,Complete,2021-06-16 20:52:02,2021-06-18 08:52:02,2021-06-19 19:52:02,
22835,9720,Returned,2021-05-21 09:49:08,2021-05-22 13:49:08,2021-05-23 17:49:08,2021-05-27 17:49:08
22836,6686,Complete,2021-04-12 02:07:52,2021-04-13 23:07:52,2021-04-15 09:07:52,
22837,2814,Complete,2021-07-10 21:54:51,2021-07-12 04:54:51,2021-07-13 17:54:51,
22838,7590,Complete,2021-06-06 04:31:49,2021-06-07 06:31:49,2021-06-08 07:31:49,
22839,6473,Complete,2021-08-04 10:38:53,2021-08-05 15:38:53,2021-08-06 21:38:53,
22840,8437,Complete,2021-06-01 22:14:51,2021-06-02 12:14:51,2021-06-04 08:14:51,
22841,6045,Cancelled,2021-07-07 14:08:42,,,
22842,1599,Complete,2021-02-02 12:01:44,2021-02-02 20:01:44,2021-02-04 07:01:44,
22843,628,Complete,2021-10-16 04:04:37,2021-10-16 18:04:37,2021-10-17 23:04:37,
22844,6212,Complete,2021-09-25 19:46:38,2021-09-27 11:46:38,2021-09-29 03:46:38,
22845,245,Shipped,2021-06-29 08:04:37,2021-06-29 10:04:37,2021-06-30 15:04:37,
22846,1579,Complete,2021-08-28 16:06:55,2021-08-29 01:06:55,2021-08-30 16:06:55,
22847,6675,Complete,2021-05-27 15:52:38,2021-05-29 09:52:38,2021-05-30 10:52:38,
22848,7482,Complete,2021-04-05 06:14:38,2021-04-06 13:14:38,2021-04-08 00:14:38,
22849,115,Complete,2021-04-27 06:19:01,2021-04-28 11:19:01,2021-04-30 09:19:01,
22850,7926,Complete,2021-05-05 12:24:26,2021-05-05 15:24:26,2021-05-07 13:24:26,
22851,7549,Complete,2021-03-07 16:48:41,2021-03-08 07:48:41,2021-03-09 08:48:41,
22852,5101,Cancelled,2021-03-05 07:08:59,,,
22853,7661,Complete,2021-06-09 05:20:04,2021-06-11 03:20:04,2021-06-12 15:20:04,
22854,9330,Complete,2021-07-14 13:15:21,2021-07-15 07:15:21,2021-07-16 16:15:21,
22855,1706,Cancelled,2021-04-13 12:13:44,,,
22856,3911,Complete,2021-03-31 13:39:39,2021-04-01 06:39:39,2021-04-02 10:39:39,
22857,1798,Processing,2021-07-20 01:53:40,,,
22858,3672,Cancelled,2021-04-12 15:41:24,,,
22859,9746,Cancelled,2021-04-29 00:43:17,,,
22860,8348,Complete,2021-09-25 16:51:31,2021-09-27 03:51:31,2021-09-28 10:51:31,
22861,2829,Complete,2021-02-22 15:04:41,2021-02-23 01:04:41,2021-02-24 18:04:41,
22862,3089,Complete,2021-08-02 12:48:37,2021-08-02 22:48:37,2021-08-04 18:48:37,
22863,3914,Complete,2021-04-10 00:10:59,2021-04-11 07:10:59,2021-04-12 17:10:59,
22864,4470,Cancelled,2021-01-21 23:16:37,,,
22865,8037,Complete,2021-03-18 09:47:44,2021-03-20 01:47:44,2021-03-21 05:47:44,
22866,4828,Complete,2021-06-01 06:25:56,2021-06-02 15:25:56,2021-06-03 15:25:56,
22867,3951,Complete,2021-03-30 03:59:31,2021-03-30 18:59:31,2021-03-31 18:59:31,
22868,6349,Complete,2021-01-27 18:51:56,2021-01-29 01:51:56,2021-01-30 11:51:56,
22869,1718,Complete,2021-09-02 10:22:52,2021-09-03 03:22:52,2021-09-04 10:22:52,
22870,8598,Complete,2021-01-27 11:51:27,2021-01-28 15:51:27,2021-01-29 23:51:27,
22871,9956,Complete,2021-05-21 08:15:37,2021-05-23 07:15:37,2021-05-25 01:15:37,
22872,6735,Complete,2021-04-24 09:39:32,2021-04-26 06:39:32,2021-04-27 07:39:32,
22873,2767,Complete,2021-07-31 03:40:42,2021-07-31 07:40:42,2021-08-02 01:40:42,
22874,7963,Complete,2021-04-12 04:45:14,2021-04-13 08:45:14,2021-04-14 15:45:14,
22875,3432,Complete,2021-08-30 03:27:18,2021-08-31 17:27:18,2021-09-02 04:27:18,
22876,862,Complete,2021-02-20 00:40:51,2021-02-20 03:40:51,2021-02-21 17:40:51,
22877,6085,Cancelled,2021-09-07 17:52:59,,,
22878,7155,Complete,2021-06-12 22:19:03,2021-06-13 17:19:03,2021-06-14 21:19:03,
22879,1220,Processing,2021-01-10 01:28:55,,,
22880,6460,Complete,2021-03-29 11:47:27,2021-03-30 11:47:27,2021-03-31 21:47:27,
22881,4478,Complete,2021-07-08 05:35:30,2021-07-08 12:35:30,2021-07-10 08:35:30,
22882,6038,Complete,2021-11-01 01:42:06,2021-11-02 04:42:06,2021-11-03 22:42:06,
22883,4534,Complete,2021-06-07 09:43:19,2021-06-08 19:43:19,2021-06-10 11:43:19,
22884,5222,Complete,2021-08-01 13:39:31,2021-08-02 22:39:31,2021-08-04 01:39:31,
22885,2157,Complete,2021-08-22 10:51:18,2021-08-24 01:51:18,2021-08-25 10:51:18,
22886,4422,Cancelled,2021-05-14 19:37:05,,,
22887,4094,Complete,2021-02-01 11:07:07,2021-02-03 03:07:07,2021-02-04 12:07:07,
22888,2367,Complete,2021-07-05 01:23:16,2021-07-06 01:23:16,2021-07-07 13:23:16,
22889,5790,Complete,2021-05-03 07:38:50,2021-05-03 21:38:50,2021-05-05 08:38:50,
22890,8887,Complete,2021-09-29 14:23:18,2021-09-29 16:23:18,2021-09-30 20:23:18,
22891,5783,Cancelled,2021-05-24 15:14:26,,,
22892,6738,Complete,2021-10-27 16:54:33,2021-10-28 21:54:33,2021-10-30 08:54:33,
22893,6137,Processing,2021-03-16 14:58:01,,,
22894,2200,Complete,2021-11-03 14:42:44,2021-11-05 06:42:44,2021-11-06 09:42:44,
22895,992,Shipped,2021-03-05 16:39:10,2021-03-06 02:39:10,2021-03-07 16:39:10,
22896,3350,Complete,2021-10-21 02:05:37,2021-10-22 11:05:37,2021-10-23 20:05:37,
22897,8532,Complete,2021-02-10 15:21:38,2021-02-11 12:21:38,2021-02-12 19:21:38,
22898,6333,Cancelled,2021-10-06 05:21:22,,,
22899,4401,Complete,2021-03-29 01:13:06,2021-03-29 19:13:06,2021-03-30 20:13:06,
22900,4308,Complete,2021-06-09 22:29:16,2021-06-11 03:29:16,2021-06-13 02:29:16,
22901,5755,Complete,2021-01-31 06:43:47,2021-01-31 10:43:47,2021-02-02 08:43:47,
22902,9138,Complete,2021-01-27 23:34:09,2021-01-29 01:34:09,2021-01-30 20:34:09,
22903,8228,Complete,2021-10-30 01:02:07,2021-10-31 15:02:07,2021-11-01 22:02:07,
22904,9980,Complete,2021-02-25 00:52:05,2021-02-26 18:52:05,2021-02-28 03:52:05,
22905,3972,Complete,2021-03-11 04:52:01,2021-03-12 12:52:01,2021-03-14 10:52:01,
22906,3730,Returned,2021-05-12 17:49:05,2021-05-12 18:49:05,2021-05-14 10:49:05,2021-05-19 08:49:05
22907,6281,Complete,2021-02-14 13:03:54,2021-02-15 22:03:54,2021-02-17 11:03:54,
22908,266,Complete,2021-11-07 00:41:24,2021-11-08 21:41:24,2021-11-10 12:41:24,
22909,6694,Complete,2021-01-05 15:14:19,2021-01-07 10:14:19,2021-01-08 17:14:19,
22910,758,Returned,2021-06-07 09:53:13,2021-06-09 07:53:13,2021-06-11 01:53:13,2021-06-15 22:53:13
22911,3861,Complete,2021-09-27 14:43:18,2021-09-28 18:43:18,2021-09-30 01:43:18,
22912,478,Complete,2021-05-13 22:24:59,2021-05-14 01:24:59,2021-05-15 06:24:59,
22913,6384,Complete,2021-03-31 22:37:02,2021-04-01 08:37:02,2021-04-02 22:37:02,
22914,8624,Complete,2021-02-03 16:00:59,2021-02-05 13:00:59,2021-02-06 15:00:59,
22915,2021,Processing,2021-04-22 15:00:59,,,
22916,3844,Complete,2021-03-10 14:01:47,2021-03-11 08:01:47,2021-03-13 05:01:47,
22917,3009,Complete,2021-10-20 16:18:23,2021-10-20 18:18:23,2021-10-21 18:18:23,
22918,8521,Complete,2021-01-20 14:21:16,2021-01-20 15:21:16,2021-01-22 08:21:16,
22919,6858,Complete,2021-05-13 16:43:05,2021-05-14 20:43:05,2021-05-16 18:43:05,
22920,4598,Complete,2021-09-05 16:36:44,2021-09-06 00:36:44,2021-09-07 14:36:44,
22921,6390,Complete,2021-07-13 17:44:02,2021-07-13 19:44:02,2021-07-14 21:44:02,
22922,3175,Complete,2021-07-03 07:43:13,2021-07-03 15:43:13,2021-07-05 07:43:13,
22923,2195,Complete,2021-09-10 06:54:16,2021-09-11 11:54:16,2021-09-12 17:54:16,
22924,8262,Complete,2021-05-18 14:25:47,2021-05-18 23:25:47,2021-05-20 15:25:47,
22925,6168,Complete,2021-05-16 14:35:33,2021-05-18 10:35:33,2021-05-19 13:35:33,
22926,4943,Complete,2021-07-23 05:12:39,2021-07-23 14:12:39,2021-07-24 18:12:39,
22927,331,Complete,2021-10-20 00:48:59,2021-10-21 15:48:59,2021-10-23 10:48:59,
22928,797,Complete,2021-02-24 20:01:49,2021-02-26 11:01:49,2021-02-27 11:01:49,
22929,7996,Complete,2021-06-13 13:09:58,2021-06-15 04:09:58,2021-06-16 05:09:58,
22930,1550,Complete,2021-08-15 07:44:56,2021-08-17 05:44:56,2021-08-19 03:44:56,
22931,1129,Processing,2021-11-04 06:47:17,,,
22932,4130,Complete,2021-03-01 09:44:25,2021-03-02 14:44:25,2021-03-03 23:44:25,
22933,216,Complete,2021-07-12 20:44:06,2021-07-14 15:44:06,2021-07-15 22:44:06,
22934,7994,Returned,2021-03-08 08:20:11,2021-03-08 16:20:11,2021-03-10 01:20:11,2021-03-13 10:20:11
22935,2412,Complete,2021-07-11 04:21:24,2021-07-12 10:21:24,2021-07-14 05:21:24,
22936,929,Complete,2021-04-25 14:24:27,2021-04-25 19:24:27,2021-04-27 00:24:27,
22937,850,Complete,2021-08-11 10:44:18,2021-08-12 00:44:18,2021-08-13 12:44:18,
22938,989,Complete,2021-06-16 14:08:32,2021-06-17 05:08:32,2021-06-18 05:08:32,
22939,5301,Cancelled,2021-07-09 19:36:42,,,
22940,6643,Cancelled,2021-07-05 06:33:20,,,
22941,9068,Complete,2021-05-01 12:50:19,2021-05-02 06:50:19,2021-05-03 09:50:19,
22942,9512,Complete,2021-06-16 09:46:38,2021-06-18 06:46:38,2021-06-20 02:46:38,
22943,5810,Returned,2021-06-21 14:32:46,2021-06-23 11:32:46,2021-06-25 09:32:46,2021-06-28 10:32:46
22944,1835,Complete,2021-09-20 18:58:35,2021-09-21 16:58:35,2021-09-23 09:58:35,
22945,1448,Cancelled,2021-07-23 23:18:52,,,
22946,892,Complete,2021-07-31 11:43:27,2021-08-02 07:43:27,2021-08-03 18:43:27,
22947,622,Complete,2021-09-29 17:14:27,2021-09-30 08:14:27,2021-10-01 08:14:27,
22948,4599,Complete,2021-03-18 05:43:55,2021-03-19 16:43:55,2021-03-21 04:43:55,
22949,452,Cancelled,2021-06-19 23:31:02,,,
22950,8220,Cancelled,2021-01-24 21:40:15,,,
22951,3181,Complete,2021-10-22 12:55:42,2021-10-23 12:55:42,2021-10-25 02:55:42,
22952,1840,Processing,2021-07-26 23:08:48,,,
22953,1222,Complete,2021-10-23 23:53:07,2021-10-24 00:53:07,2021-10-25 00:53:07,
22954,7176,Complete,2021-04-07 18:48:46,2021-04-09 15:48:46,2021-04-10 23:48:46,
22955,7824,Complete,2021-01-25 16:08:19,2021-01-26 09:08:19,2021-01-27 10:08:19,
22956,1313,Complete,2021-02-18 03:33:15,2021-02-19 23:33:15,2021-02-21 10:33:15,
22957,5440,Complete,2021-01-08 20:23:42,2021-01-08 22:23:42,2021-01-10 16:23:42,
22958,3296,Complete,2021-08-04 06:19:20,2021-08-05 08:19:20,2021-08-06 17:19:20,
22959,4368,Complete,2021-06-04 11:44:30,2021-06-04 22:44:30,2021-06-06 04:44:30,
22960,1428,Complete,2021-11-09 22:57:02,2021-11-10 11:57:02,2021-11-12 05:57:02,
22961,596,Complete,2021-03-22 12:17:36,2021-03-24 07:17:36,2021-03-26 02:17:36,
22962,9853,Complete,2021-08-14 23:21:43,2021-08-15 11:21:43,2021-08-17 06:21:43,
22963,5238,Complete,2021-01-12 05:04:28,2021-01-12 06:04:28,2021-01-13 13:04:28,
22964,9439,Complete,2021-07-26 23:36:11,2021-07-27 21:36:11,2021-07-29 00:36:11,
22965,5379,Complete,2021-02-28 17:25:49,2021-03-01 04:25:49,2021-03-02 14:25:49,
22966,509,Complete,2021-01-10 02:01:42,2021-01-10 12:01:42,2021-01-12 01:01:42,
22967,3761,Complete,2021-07-28 17:39:11,2021-07-30 16:39:11,2021-07-31 23:39:11,
22968,6613,Complete,2021-06-26 18:50:35,2021-06-28 09:50:35,2021-06-29 19:50:35,
22969,1302,Complete,2021-08-12 21:38:01,2021-08-14 01:38:01,2021-08-15 04:38:01,
22970,9890,Complete,2021-01-31 09:08:48,2021-02-01 22:08:48,2021-02-03 10:08:48,
22971,3958,Processing,2021-07-31 19:52:11,,,
22972,2589,Complete,2021-02-13 17:36:12,2021-02-14 11:36:12,2021-02-16 05:36:12,
22973,6720,Complete,2021-02-05 02:44:50,2021-02-07 00:44:50,2021-02-08 00:44:50,
22974,5447,Complete,2021-08-30 19:36:31,2021-08-31 00:36:31,2021-09-01 10:36:31,
22975,5144,Complete,2021-01-01 06:10:37,2021-01-01 09:10:37,2021-01-03 00:10:37,
22976,8821,Complete,2021-04-27 12:47:18,2021-04-28 15:47:18,2021-04-30 02:47:18,
22977,360,Complete,2021-04-24 08:04:48,2021-04-24 22:04:48,2021-04-26 07:04:48,
22978,3128,Processing,2021-05-17 12:16:08,,,
22979,9581,Complete,2021-05-30 19:15:36,2021-06-01 11:15:36,2021-06-03 01:15:36,
22980,4886,Complete,2021-01-21 20:12:55,2021-01-22 07:12:55,2021-01-23 21:12:55,
22981,7092,Complete,2021-04-05 10:24:41,2021-04-05 21:24:41,2021-04-06 21:24:41,
22982,4330,Complete,2021-08-11 01:28:07,2021-08-12 16:28:07,2021-08-14 00:28:07,
22983,8645,Complete,2021-10-21 04:19:11,2021-10-23 02:19:11,2021-10-24 12:19:11,
22984,5409,Complete,2021-08-10 08:45:06,2021-08-11 18:45:06,2021-08-13 06:45:06,
22985,3968,Complete,2021-05-10 08:10:06,2021-05-11 06:10:06,2021-05-12 15:10:06,
22986,4540,Complete,2021-01-22 20:32:09,2021-01-24 07:32:09,2021-01-25 16:32:09,
22987,1633,Processing,2021-03-19 09:08:19,,,
22988,1393,Complete,2021-03-05 00:04:35,2021-03-05 23:04:35,2021-03-07 08:04:35,
22989,128,Complete,2021-05-10 12:42:26,2021-05-11 10:42:26,2021-05-12 21:42:26,
22990,117,Complete,2021-08-03 14:30:25,2021-08-03 15:30:25,2021-08-05 09:30:25,
22991,4212,Complete,2021-06-27 10:15:42,2021-06-28 07:15:42,2021-06-30 03:15:42,
22992,3399,Complete,2021-03-29 07:38:19,2021-03-29 18:38:19,2021-03-30 20:38:19,
22993,7165,Cancelled,2021-11-09 09:20:57,,,
22994,8122,Shipped,2021-09-08 05:26:05,2021-09-09 19:26:05,2021-09-10 21:26:05,
22995,6936,Complete,2021-06-05 04:33:49,2021-06-05 18:33:49,2021-06-07 00:33:49,
22996,2259,Complete,2021-09-02 20:27:51,2021-09-04 06:27:51,2021-09-06 04:27:51,
22997,1141,Complete,2021-08-21 01:01:25,2021-08-21 14:01:25,2021-08-22 15:01:25,
22998,5,Complete,2021-05-27 02:10:12,2021-05-28 17:10:12,2021-05-29 22:10:12,
22999,4150,Complete,2021-10-03 13:32:16,2021-10-03 15:32:16,2021-10-05 07:32:16,
23000,3522,Cancelled,2021-10-01 04:06:13,,,
23001,2552,Complete,2021-04-25 07:49:13,2021-04-26 20:49:13,2021-04-28 03:49:13,
23002,4108,Complete,2021-03-14 15:26:46,2021-03-16 02:26:46,2021-03-17 03:26:46,
23003,7826,Complete,2021-03-03 21:23:28,2021-03-03 23:23:28,2021-03-05 11:23:28,
23004,70,Complete,2021-03-02 22:27:00,2021-03-03 03:27:00,2021-03-04 22:27:00,
23005,4130,Complete,2021-09-16 20:49:18,2021-09-17 07:49:18,2021-09-18 12:49:18,
23006,8245,Cancelled,2021-08-07 06:47:51,,,
23007,2861,Processing,2021-04-18 02:10:24,,,
23008,530,Complete,2021-08-31 06:25:40,2021-09-01 14:25:40,2021-09-03 01:25:40,
23009,6629,Cancelled,2021-05-03 15:06:29,,,
23010,5091,Complete,2021-06-07 23:38:33,2021-06-08 22:38:33,2021-06-09 22:38:33,
23011,9887,Complete,2021-01-24 22:28:50,2021-01-25 19:28:50,2021-01-27 08:28:50,
23012,62,Complete,2021-10-19 10:40:25,2021-10-20 05:40:25,2021-10-21 09:40:25,
23013,3977,Complete,2021-03-08 18:31:44,2021-03-08 22:31:44,2021-03-10 16:31:44,
23014,976,Complete,2021-02-19 15:45:22,2021-02-19 17:45:22,2021-02-21 09:45:22,
23015,4851,Returned,2021-05-21 12:37:40,2021-05-22 05:37:40,2021-05-24 03:37:40,2021-05-26 09:37:40
23016,674,Shipped,2021-06-08 12:17:45,2021-06-10 08:17:45,2021-06-11 23:17:45,
23017,2322,Complete,2021-11-08 01:29:14,2021-11-08 21:29:14,2021-11-10 15:29:14,
23018,7411,Complete,2021-07-14 07:39:17,2021-07-16 01:39:17,2021-07-17 17:39:17,
23019,1221,Complete,2021-04-13 19:42:09,2021-04-15 13:42:09,2021-04-16 14:42:09,
23020,8077,Complete,2021-10-08 18:36:52,2021-10-09 21:36:52,2021-10-11 17:36:52,
23021,2780,Complete,2021-02-17 04:10:28,2021-02-17 07:10:28,2021-02-18 20:10:28,
23022,2490,Complete,2021-03-10 13:40:48,2021-03-11 21:40:48,2021-03-13 10:40:48,
23023,6641,Complete,2021-10-04 19:16:01,2021-10-06 00:16:01,2021-10-07 04:16:01,
23024,6588,Processing,2021-08-29 18:44:35,,,
23025,8385,Complete,2021-07-08 06:00:56,2021-07-09 13:00:56,2021-07-11 04:00:56,
23026,7807,Complete,2021-04-24 10:47:03,2021-04-25 11:47:03,2021-04-26 19:47:03,
23027,7302,Complete,2021-07-29 22:20:39,2021-07-30 09:20:39,2021-07-31 10:20:39,
23028,6721,Complete,2021-10-24 12:08:17,2021-10-25 10:08:17,2021-10-27 00:08:17,
23029,539,Shipped,2021-08-07 01:48:40,2021-08-08 05:48:40,2021-08-09 18:48:40,
23030,341,Complete,2021-01-21 19:02:00,2021-01-22 05:02:00,2021-01-23 07:02:00,
23031,2737,Complete,2021-01-27 05:41:33,2021-01-28 17:41:33,2021-01-30 03:41:33,
23032,4979,Complete,2021-05-19 12:08:13,2021-05-21 06:08:13,2021-05-23 05:08:13,
23033,6477,Complete,2021-03-12 23:32:40,2021-03-13 22:32:40,2021-03-15 18:32:40,
23034,4652,Cancelled,2021-07-10 10:50:01,,,
23035,3827,Cancelled,2021-07-24 17:38:21,,,
23036,1284,Complete,2021-07-24 05:46:10,2021-07-25 03:46:10,2021-07-26 12:46:10,
23037,7746,Complete,2021-07-24 17:31:11,2021-07-25 19:31:11,2021-07-26 19:31:11,
23038,9374,Processing,2021-02-03 22:21:55,,,
23039,3686,Complete,2021-06-01 13:27:03,2021-06-02 18:27:03,2021-06-04 11:27:03,
23040,7718,Complete,2021-05-12 02:28:37,2021-05-13 14:28:37,2021-05-14 14:28:37,
23041,1530,Cancelled,2021-05-25 02:06:48,,,
23042,8222,Complete,2021-06-13 09:53:25,2021-06-14 21:53:25,2021-06-16 15:53:25,
23043,1849,Complete,2021-03-04 10:19:48,2021-03-06 06:19:48,2021-03-07 12:19:48,
23044,9867,Shipped,2021-05-21 22:36:31,2021-05-23 12:36:31,2021-05-24 23:36:31,
23045,3394,Processing,2021-11-11 15:22:12,,,
23046,301,Complete,2021-05-11 05:49:54,2021-05-12 16:49:54,2021-05-14 00:49:54,
23047,2385,Processing,2021-02-10 01:42:08,,,
23048,2710,Complete,2021-01-23 01:20:25,2021-01-24 06:20:25,2021-01-25 12:20:25,
23049,3709,Complete,2021-06-06 13:25:09,2021-06-08 09:25:09,2021-06-10 02:25:09,
23050,3850,Complete,2021-04-04 15:10:59,2021-04-05 20:10:59,2021-04-07 18:10:59,
23051,3580,Complete,2021-01-15 02:33:30,2021-01-15 14:33:30,2021-01-16 15:33:30,
23052,4186,Complete,2021-03-30 05:14:21,2021-03-31 06:14:21,2021-04-01 11:14:21,
23053,9326,Complete,2021-06-26 01:04:33,2021-06-26 12:04:33,2021-06-27 21:04:33,
23054,6005,Complete,2021-04-05 08:58:45,2021-04-06 18:58:45,2021-04-08 08:58:45,
23055,9296,Complete,2021-05-10 15:11:59,2021-05-11 05:11:59,2021-05-12 13:11:59,
23056,8412,Cancelled,2021-05-06 04:50:13,,,
23057,8675,Complete,2021-02-04 21:24:14,2021-02-05 09:24:14,2021-02-07 05:24:14,
23058,7063,Complete,2021-01-08 09:29:58,2021-01-09 08:29:58,2021-01-10 21:29:58,
23059,7161,Complete,2021-10-22 00:27:11,2021-10-22 14:27:11,2021-10-23 20:27:11,
23060,2852,Complete,2021-10-24 00:27:43,2021-10-24 15:27:43,2021-10-26 13:27:43,
23061,7836,Complete,2021-09-16 19:12:30,2021-09-17 02:12:30,2021-09-18 21:12:30,
23062,4503,Complete,2021-09-03 03:47:36,2021-09-04 00:47:36,2021-09-05 11:47:36,
23063,6562,Complete,2021-06-15 15:34:48,2021-06-16 06:34:48,2021-06-17 18:34:48,
23064,2817,Complete,2021-09-13 17:13:41,2021-09-14 12:13:41,2021-09-15 15:13:41,
23065,566,Complete,2021-11-01 16:26:35,2021-11-03 03:26:35,2021-11-04 12:26:35,
23066,222,Shipped,2021-10-03 03:38:45,2021-10-03 09:38:45,2021-10-04 23:38:45,
23067,3348,Complete,2021-01-19 01:40:52,2021-01-20 09:40:52,2021-01-21 18:40:52,
23068,9926,Complete,2021-04-22 19:24:57,2021-04-23 11:24:57,2021-04-24 15:24:57,
23069,6198,Complete,2021-03-23 10:38:13,2021-03-23 18:38:13,2021-03-25 08:38:13,
23070,669,Complete,2021-07-20 01:09:59,2021-07-20 19:09:59,2021-07-21 21:09:59,
23071,5961,Cancelled,2021-08-06 21:48:02,,,
23072,6941,Cancelled,2021-08-28 19:02:07,,,
23073,7069,Complete,2021-07-02 00:36:03,2021-07-03 04:36:03,2021-07-05 00:36:03,
23074,7310,Complete,2021-01-20 23:39:07,2021-01-21 02:39:07,2021-01-22 22:39:07,
23075,5360,Cancelled,2021-11-03 12:29:13,,,
23076,9294,Cancelled,2021-09-26 04:50:11,,,
23077,882,Complete,2021-07-17 14:29:08,2021-07-18 06:29:08,2021-07-19 08:29:08,
23078,602,Complete,2021-09-29 04:57:37,2021-10-01 00:57:37,2021-10-02 03:57:37,
23079,138,Complete,2021-05-12 21:20:49,2021-05-13 23:20:49,2021-05-15 05:20:49,
23080,3076,Complete,2021-04-07 13:27:03,2021-04-08 05:27:03,2021-04-09 20:27:03,
23081,7527,Complete,2021-11-04 03:14:48,2021-11-04 11:14:48,2021-11-06 03:14:48,
23082,172,Complete,2021-04-18 08:27:04,2021-04-19 23:27:04,2021-04-21 06:27:04,
23083,1977,Cancelled,2021-02-18 03:11:13,,,
23084,8026,Complete,2021-06-29 19:18:24,2021-07-01 03:18:24,2021-07-02 11:18:24,
23085,6869,Complete,2021-10-10 05:16:19,2021-10-11 20:16:19,2021-10-13 04:16:19,
23086,289,Complete,2021-07-26 06:41:07,2021-07-27 05:41:07,2021-07-28 16:41:07,
